"entry_id","entry_allow_comments","entry_allow_pings","entry_atom_id","entry_author_id","entry_basename","entry_blog_id","entry_category_id","entry_convert_breaks","entry_excerpt","entry_keywords","entry_pinged_urls","entry_status","entry_tangent_cache","entry_text","entry_text_more","entry_title","entry_to_ping_urls","entry_week_number","entry_created_on","entry_created_by","entry_modified_on","entry_modified_by"
"1262","0","0","tag:www.avia78.ru,2018:/news//1.1262","1","dostavka_obraztsov_iz_moskvy_v","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Добрый день! Через вас можно отправить небольшую коробочку в Италию? Вес-16кг. Объем 0,2 куба. Внутри образцы пластиковых изделий и 2 каталога. Отправление из любого аэропорта Москвы. Адрес, куда нужно доставить: 20040, BMPsrl, Viale delle Industrie 89-91, I-20040 Cambiago (MI).  Жду тариф на авиаперевозку из Москвы в Италию, спасибо.

<b>Ответ: </b> Здравствуйте! Да, сможем выполнить авиаперевозку из Москвы в Италию. Предварительно: перелет - 350$ (до аэропорта). Оформление - 700$. Для уточнения ставки пришлите описание с картинкой. Кол-во шт. Инвойс.
","<b>Вопрос: </b> Добрый день! Через вас можно отправить небольшую коробочку в Италию? Вес-16кг. Объем 0,2 куба. Внутри образцы пластиковых изделий и 2 каталога. Отправление из любого аэропорта Москвы. Адрес, куда нужно доставить: 20040, BMPsrl, Viale delle Industrie 89-91, I-20040 Cambiago (MI).  Жду тариф на авиаперевозку из Москвы в Италию, спасибо.

<b>Ответ: </b> Здравствуйте! Да, сможем выполнить авиаперевозку из Москвы в Италию. Предварительно: перелет - 350$ (до аэропорта). Оформление - 700$. Для уточнения ставки пришлите описание с картинкой. Кол-во шт. Инвойс.
","Доставка образцов из Москвы в Италию",,"201809","2018-02-26 09:40:24",NULL,"2018-02-26 09:40:48",NULL
"1263","0","0","tag:www.avia78.ru,2018:/news//1.1263","1","dostavka_zapchastei_iz_taivany","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b>Добрый день! Подскажите, пожалуйста, интересует доставка груза из Тайваня в Москву.
Описание - автозапчасти для машины: задние фонари 2шт. и центральная часть между ними. Размеры следующие: 160смх60смх30см, вес 9кг. И 2 коробки размера 65смх60смх30см, вес 4кг каждая. 

<b>Ответ: </b>Да, готовы выполнить доставку запчастей из Тайваня. Груз объемный, платный вес порядка 90кг. Авиаперевозка из Тайваня в Москву - 5$\кг. В ставку не включено экспортное и таможенное оформление груза. 
","<b>Вопрос: </b>Добрый день! Подскажите, пожалуйста, интересует доставка груза из Тайваня в Москву.
Описание - автозапчасти для машины: задние фонари 2шт. и центральная часть между ними. Размеры следующие: 160смх60смх30см, вес 9кг. И 2 коробки размера 65смх60смх30см, вес 4кг каждая. 

<b>Ответ: </b>Да, готовы выполнить доставку запчастей из Тайваня. Груз объемный, платный вес порядка 90кг. Авиаперевозка из Тайваня в Москву - 5$\кг. В ставку не включено экспортное и таможенное оформление груза. 
","Доставка запчастей из Тайваня",,"201809","2018-03-02 10:11:09",NULL,"2018-03-02 10:11:59",NULL
"1264","0","0","tag:www.avia78.ru,2018:/news//1.1264","1","dostavka_gruza_iz_kitaya_9","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Нужно доставить груз из Китая. Это - 5 корпусов задвижек, вес каждого - 59 кг, итого 295 кг, габариты каждого 30х30х50 см. Сколько будет стоить доставка из Китая. Какие сроки?

<b>Ответ: </b>Укажите, пожалуйста, из какого города в Китае и куда нужно доставить груз? Если нужен подбор груза со склада поставщика, то пришлите точный адрес. Можем предложить авиаперевозку из Шеньчженя или Гонконга за 5-7 дней, а также доставку по ж/д из Пекина, срок около 25 дней. Какой вариант вам нужен?
","<b>Вопрос: </b> Нужно доставить груз из Китая. Это - 5 корпусов задвижек, вес каждого - 59 кг, итого 295 кг, габариты каждого 30х30х50 см. Сколько будет стоить доставка из Китая. Какие сроки?

<b>Ответ: </b>Укажите, пожалуйста, из какого города в Китае и куда нужно доставить груз? Если нужен подбор груза со склада поставщика, то пришлите точный адрес. Можем предложить авиаперевозку из Шеньчженя или Гонконга за 5-7 дней, а также доставку по ж/д из Пекина, срок около 25 дней. Какой вариант вам нужен?
","Доставка груза из Китая",,"201810","2018-03-05 10:09:04",NULL,"2018-03-05 10:09:26",NULL
"1265","0","0","tag:www.avia78.ru,2018:/news//1.1265","1","dostavka_svetodiodov_iz_kitaya_8","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Требуется доставка груза из Китая. Товар - светодиодные лампы, светильники, ленты. Вес прим 150 кг. Груз находится в Шеньчжене. Надо забрать его со склада поставщика, привезти в Санкт-Петербург самолетом. Растаможивать в Пулково будем сами. Интересует цена авиаперевозки из Китая и сроки.

<b>Ответ: </b> Спасибо за запрос. Для уточнения стоимости подбора груза со склада поставщика, сообщите, пожалуйста, точный адрес склада в Китае, количество мест и объем груза. Тариф на авиаперевозку из Шеньчженя в Санкт-Петербург – 3,7$/кг. В ставку не включено экспортное и таможенное оформление груза.
","<b>Вопрос: </b> Требуется доставка груза из Китая. Товар - светодиодные лампы, светильники, ленты. Вес прим 150 кг. Груз находится в Шеньчжене. Надо забрать его со склада поставщика, привезти в Санкт-Петербург самолетом. Растаможивать в Пулково будем сами. Интересует цена авиаперевозки из Китая и сроки.

<b>Ответ: </b> Спасибо за запрос. Для уточнения стоимости подбора груза со склада поставщика, сообщите, пожалуйста, точный адрес склада в Китае, количество мест и объем груза. Тариф на авиаперевозку из Шеньчженя в Санкт-Петербург – 3,7$/кг. В ставку не включено экспортное и таможенное оформление груза.
","Доставка светодиодов из Китая в Санкт-Петербург",,"201810","2018-03-07 09:25:15",NULL,"2018-03-07 09:25:36",NULL
"1266","0","0","tag:www.avia78.ru,2018:/news//1.1266","1","dostavka_iz_gonkonga_v_sanktpe","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Нужно перевезти из Гонконга в Санкт-Петербург электротехнические разъемы. Вес груза 40 кг, объем 0,3м3. Какой тариф на быструю доставку из Гонконга в Санкт-Петербург такого груза? Какие сроки?

<b> Ответ: </b> Примерный тариф на авиаперевозку из Гонконга в Санкт-Петербург электротехнических разъемов – 3,7$/кг (минимум 370$). Получать и растаможивать груз в аэропорту Пулково – будете сами. Для уточнения ставки нужно подробное описание груза с фото. Срок доставки самолетом от нашего склада в Гонконге – 3-5 дней. 

","<b>Вопрос: </b> Нужно перевезти из Гонконга в Санкт-Петербург электротехнические разъемы. Вес груза 40 кг, объем 0,3м3. Какой тариф на быструю доставку из Гонконга в Санкт-Петербург такого груза? Какие сроки?

<b> Ответ: </b> Примерный тариф на авиаперевозку из Гонконга в Санкт-Петербург электротехнических разъемов – 3,7$/кг (минимум 370$). Получать и растаможивать груз в аэропорту Пулково – будете сами. Для уточнения ставки нужно подробное описание груза с фото. Срок доставки самолетом от нашего склада в Гонконге – 3-5 дней. 

","Доставка из Гонконга в Санкт-Петербург",,"201811","2018-03-12 11:40:07",NULL,"2018-03-12 11:40:35",NULL
"1267","0","0","tag:www.avia78.ru,2018:/news//1.1267","1","dostavka_samoletom_iz_kitaya_v","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Дайте авиатариф на перевозку из Китая в Москву. Груз - комплектующие для банкоматов, груз неопасный. Вес - 855 кг, объем - 3 м3 (3 паллеты 1*1*1).  Забирать нужно отсюда: Beijing Chuanglong Century Science & Technology Development Co., Ltd. Add: 6th Block, No.1 Yantian Industry, Yantian Twon, Dongguan, Guangdong, China.  Авиаперевозка в Шереметьево/Домодедово. Условия поставки груза EXW.

<b>Ответ: </b>Да, сможем выполнить авиаперевозку из Китая в Москву.  Авиатариф: 
US$3.30/kg by RU, SVO1
US$3.40/kg by HU, SVO2
Local charge:
H/C: US$85.00
Pick-up: US$150.00
","<b>Вопрос: </b> Дайте авиатариф на перевозку из Китая в Москву. Груз - комплектующие для банкоматов, груз неопасный. Вес - 855 кг, объем - 3 м3 (3 паллеты 1*1*1).  Забирать нужно отсюда: Beijing Chuanglong Century Science & Technology Development Co., Ltd. Add: 6th Block, No.1 Yantian Industry, Yantian Twon, Dongguan, Guangdong, China.  Авиаперевозка в Шереметьево/Домодедово. Условия поставки груза EXW.

<b>Ответ: </b>Да, сможем выполнить авиаперевозку из Китая в Москву.  Авиатариф: 
US$3.30/kg by RU, SVO1
US$3.40/kg by HU, SVO2
Local charge:
H/C: US$85.00
Pick-up: US$150.00
","Доставка самолетом из Китая в Москву",,"201811","2018-03-16 09:33:32",NULL,"2018-03-16 09:33:55",NULL
"1268","0","0","tag:www.avia78.ru,2018:/news//1.1268","1","dostavka_gruza_iz_kitaya_10","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Доставка груза из Китая 
<b>Вопрос: </b> Можете помочь с доставкой из Китая промышленного оборудования? Общий вес – 780 кг. Интересуют сроки и стоимость доставки груза из Китая самолётом в Москву (Домодедово).

<b>Ответ: </b> Да, выполним доставку из Китая самолетом. Тариф на груз с указанным весом – 3,5$/кг. Для уточнения стоимости укажите объём груза и его габаритные размеры. Есть прямые ежедневные рейсы. Подбор груза из любой точки Китая. Отправка грузов выполняется из аэропортов Пекина, Шанхая, Гуанчжоу, Гонконга. При необходимости. Поможем переупаковать /упаковать оборудование, подготовить экспортную документацию, растаможить груз после прибытия в Россию. Срок доставки - 3-5 дней.
","Доставка груза из Китая 
<b>Вопрос: </b> Можете помочь с доставкой из Китая промышленного оборудования? Общий вес – 780 кг. Интересуют сроки и стоимость доставки груза из Китая самолётом в Москву (Домодедово).

<b>Ответ: </b> Да, выполним доставку из Китая самолетом. Тариф на груз с указанным весом – 3,5$/кг. Для уточнения стоимости укажите объём груза и его габаритные размеры. Есть прямые ежедневные рейсы. Подбор груза из любой точки Китая. Отправка грузов выполняется из аэропортов Пекина, Шанхая, Гуанчжоу, Гонконга. При необходимости. Поможем переупаковать /упаковать оборудование, подготовить экспортную документацию, растаможить груз после прибытия в Россию. Срок доставки - 3-5 дней.
","Доставка груза из Китая ",,"201812","2018-03-19 09:08:34",NULL,"2018-03-19 09:09:00",NULL
"1269","0","0","tag:www.avia78.ru,2018:/news//1.1269","1","dostavka_iz_kitaya_v_moskvu_3","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Добрый день!Прошу Вас рассчитать ставку на доставку груза из Китая в Москву (Шереметьево). Условия поставки EXW 1328, Yaobei Road, JiuTing, Songjiang District Shanghai Shanghai 201615 China. 4 места, общий вес брутто 87 кг, эндоскопическое оборудование. 

<b>Ответ: </b> Авиаперевозка из Шанхая в Шереметьево - 4,7$/кг. За условия поставки EXW – 85$ (подбор груза от поставщика) +190$(оформление экспорта).
","<b>Вопрос: </b> Добрый день!Прошу Вас рассчитать ставку на доставку груза из Китая в Москву (Шереметьево). Условия поставки EXW 1328, Yaobei Road, JiuTing, Songjiang District Shanghai Shanghai 201615 China. 4 места, общий вес брутто 87 кг, эндоскопическое оборудование. 

<b>Ответ: </b> Авиаперевозка из Шанхая в Шереметьево - 4,7$/кг. За условия поставки EXW – 85$ (подбор груза от поставщика) +190$(оформление экспорта).
","Доставка из Китая в Москву",,"201812","2018-03-23 09:36:34",NULL,"2018-03-23 09:37:04",NULL
"1270","0","0","tag:www.avia78.ru,2018:/news//1.1270","1","dostavka_gruza_iz_taivanya_v_k","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Нужно доставить из Тайваня в Алма-Аты машину для чистки воды (фильтр).  Размеры: 558*294*478mm. Вес: 12кг. Количество: 2 шт. Сколько будет стоить доставка из Тайваня? Какие сроки? Забрать груз нужно от поставщика в Тайване.   Address / 222-2, Sec. 2, Chia-Tung Rd., Changhua City, Taiwan 500. 

<b>Ответ: </b> Да, сможем доставить самолетом груз из Тайваня в Алма-Аты. Тариф – 420$. В ставку включен забор груза с указанного адреса, не включено экспортное и таможенное оформление груза. 
","<b>Вопрос: </b> Нужно доставить из Тайваня в Алма-Аты машину для чистки воды (фильтр).  Размеры: 558*294*478mm. Вес: 12кг. Количество: 2 шт. Сколько будет стоить доставка из Тайваня? Какие сроки? Забрать груз нужно от поставщика в Тайване.   Address / 222-2, Sec. 2, Chia-Tung Rd., Changhua City, Taiwan 500.
 
<b>Ответ: </b> Да, сможем доставить самолетом груз из Тайваня в Алма-Аты. Тариф – 420$. В ставку включен забор груза с указанного адреса, не включено экспортное и таможенное оформление груза. 
","Доставка груза из Тайваня в Казахстан",,"201813","2018-03-26 10:23:58",NULL,"2018-03-26 10:24:20",NULL
"1271","0","0","tag:www.avia78.ru,2018:/news//1.1271","1","dostavka_gruza_iz_gonkonga_v_m_3","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b>Просим выслать расчет по доставке авиа Гонконг-Москва. Груз состоит из 2-х частей:
1. Мелкие запчасти для инструмента. Стоимость товара 1496,6 usd ; вес 2,5 кг.
2. Пневмоинструмент и запчасти для инструмента. Стоимость товара 10665 usd ; вес 130 кг. 
Все будет упаковано в 1 место,  общий объем 0,35 куб.м.

<b>Ответ: </b> Примерный тариф на доставку данного груза из Гонконга в Москву самолетом – 3,8$/кг (не менее 380$). Для уточнения ставки сообщите, в какой аэропорт нужно отправить груз – Шереметьеов или Домодедово. 
","<b>Вопрос: </b>Просим выслать расчет по доставке авиа Гонконг-Москва. Груз состоит из 2-х частей:
1. Мелкие запчасти для инструмента. Стоимость товара 1496,6 usd ; вес 2,5 кг.
2. Пневмоинструмент и запчасти для инструмента. Стоимость товара 10665 usd ; вес 130 кг. 
Все будет упаковано в 1 место,  общий объем 0,35 куб.м.

<b>Ответ: </b> Примерный тариф на доставку данного груза из Гонконга в Москву самолетом – 3,8$/кг (не менее 380$). Для уточнения ставки сообщите, в какой аэропорт нужно отправить груз – Шереметьеов или Домодедово. ","Доставка груза из Гонконга в Москву",,"201813","2018-03-27 09:46:03",NULL,"2018-03-27 09:46:34",NULL
"1272","0","0","tag:www.avia78.ru,2018:/news//1.1272","1","dostavka_samoletom_iz_italii","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Добрый день! Сообщите, пожалуйста, сроки  и стоимость доставки груза из Италии (Милан) самолетом в любой аэропорт Москвы. Груз - готовая кожа на поддонах (7 поддонов, размер каждого 1,2 м х 0,80 м х 1,2 м). Вес общий - 1400 кг.

<b>Ответ: </b> Тариф на авиаперевозку из Милана в Москву (Шереметьево) – 3,6$/кг. В ставку не включено экспортное и таможенное оформление груза. Если груз нужно забрать со склада поставщика в Италии, то пришлите точный адрес. Срок авиаперевозки примерно 5 дней. 
","<b>Вопрос: </b> Добрый день! Сообщите, пожалуйста, сроки  и стоимость доставки груза из Италии (Милан) самолетом в любой аэропорт Москвы. Груз - готовая кожа на поддонах (7 поддонов, размер каждого 1,2 м х 0,80 м х 1,2 м). Вес общий - 1400 кг.

<b>Ответ: </b> Тариф на авиаперевозку из Милана в Москву (Шереметьево) – 3,6$/кг. В ставку не включено экспортное и таможенное оформление груза. Если груз нужно забрать со склада поставщика в Италии, то пришлите точный адрес. Срок авиаперевозки примерно 5 дней. 
","Доставка самолетом из Италии",,"201813","2018-03-30 11:19:05",NULL,"2018-03-30 11:19:27",NULL
"1273","0","0","tag:www.avia78.ru,2018:/news//1.1273","1","dostavka_detskoi_odezhdy_iz_fr","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Добрый день! Груз детская одежда (100 кг). Нужна доставка из Lieven (Франция) до Иркутска (Россия). Рассчитайте, пожалуйста, стоимость доставки самолетом. Какие сроки?

<b>Ответ: </b> Здравствуйте! Спасибо за запрос. Сможем доставить детскую одежду из Франции в Россию самолетом. Для уточнения ставки нужно знать объем груза, количество и габариты мест. Так же просьба уточнить, нужна ли вам наша растаможка груза или оформлять будете сами?
","<b>Вопрос: </b> Добрый день! Груз детская одежда (100 кг). Нужна доставка из Lieven (Франция) до Иркутска (Россия). Рассчитайте, пожалуйста, стоимость доставки самолетом. Какие сроки?

<b>Ответ: </b> Здравствуйте! Спасибо за запрос. Сможем доставить детскую одежду из Франции в Россию самолетом. Для уточнения ставки нужно знать объем груза, количество и габариты мест. Так же просьба уточнить, нужна ли вам наша растаможка груза или оформлять будете сами?
","Доставка детской одежды из Франции",,"201814","2018-04-03 10:08:41",NULL,"2018-04-03 10:09:06",NULL
"1274","0","0","tag:www.avia78.ru,2018:/news//1.1274","1","dostavka_iz_kitaya_v_rossiyu_b_2","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Добрый день! Посчитайте доставку груза из Китая с ТО на ваш контракт. Груз находится в городе FUZHOU. Доставка нужна в РФ: 629640, Ямало-Ненецкий АО, Шурышкарский р-н, с. Мужи. Это - генератор бензиновый 2квт. Вес одного места картонная коробка: 610*440*460мм, 39кг. Итого: 10.37м&#179;, 3276кг. Стоимость груза 9300USD. Сколько будет стоить доставка из Китая в Россию такого груза?

<b>Ответ: </b>  Да, сможем выполнить перевозку груза из Китая в Россию морем. Для уточнения ставки нужно знать фирму производителя, модель, кол-во генераторов. Если есть, то дайте ссылку на описание. 
","<b>Вопрос: </b> Добрый день! Посчитайте доставку груза из Китая с ТО на ваш контракт. Груз находится в городе FUZHOU. Доставка нужна в РФ: 629640, Ямало-Ненецкий АО, Шурышкарский р-н, с. Мужи. Это - генератор бензиновый 2квт. Вес одного места картонная коробка: 610*440*460мм, 39кг. Итого: 10.37м&#179;, 3276кг. Стоимость груза 9300USD. Сколько будет стоить доставка из Китая в Россию такого груза?

<b>Ответ: </b>  Да, сможем выполнить перевозку груза из Китая в Россию морем. Для уточнения ставки нужно знать фирму производителя, модель, кол-во генераторов. Если есть, то дайте ссылку на описание. 
","Доставка из Китая в Россию бензиновых генераторов",,"201814","2018-04-05 10:08:51",NULL,"2018-04-05 10:09:14",NULL
"1275","0","0","tag:www.avia78.ru,2018:/news//1.1275","1","dostavka_fotoapparatov_iz_gonk","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b>Добрый день. Можете ли Вы доставить груз из Гонконга в Москву самолетом. Вес груза - 38кг, 28 штук. Это фотоаппараты Кэнон и Никон. На ваш склад в Гонконге груз доставим сами. Какие сроки?
<b>Ответ: </b> Уточните, Вам необходима только авиаперевозка до аэропорта в Москве (Шереметьево, Домодедово) или доставка с таможенным оформлением? Если нужно наше таможенное оформление, то пришлите подробное описание каждой модели фотоаппаратов с фото. Тариф на авиаперевозку из Гонконга в Шереметьово-1 -3,85$/кг, но не менее 385$. 
","<b>Вопрос: </b>Добрый день. Можете ли Вы доставить груз из Гонконга в Москву самолетом. Вес груза - 38кг, 28 штук. Это фотоаппараты Кэнон и Никон. На ваш склад в Гонконге груз доставим сами. Какие сроки?
<b>Ответ: </b> Уточните, Вам необходима только авиаперевозка до аэропорта в Москве (Шереметьево, Домодедово) или доставка с таможенным оформлением? Если нужно наше таможенное оформление, то пришлите подробное описание каждой модели фотоаппаратов с фото. Тариф на авиаперевозку из Гонконга в Шереметьово-1 -3,85$/кг, но не менее 385$. 
","Доставка фотоаппаратов из Гонконга в Москву",,"201814","2018-04-06 11:19:47",NULL,"2018-04-06 11:20:11",NULL
"1276","0","0","tag:www.avia78.ru,2018:/news//1.1276","1","dostavka_iz_ssha_mototsikla","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Посчитайте забор мотоцикла от поставщика в США и доставку самолетом в Алма-Аты. Забор груза Clarksville, Tennessee, United States. Мотоцикл б/у. Стоимость груза 1700 долларов. Габариты 253 * 86 * 113 см. Вес груза: 292 кг.

<b>Ответ: </b>Забор груза со склада поставщика в Америке – 500дол. (При условии, что адрес поставщика бизнес с загрузочной эстакадой). 
Тариф на доставку самолетом из США в Алматы -  3.60$ /кг (по расчётному весу 750 кг).
Документы - 50,00 дол.
EU декларация - 16,00 дол.
UN Fee – 100 дол
Декларация на опасный груз – 100 дол.
","<b>Вопрос: </b> Посчитайте забор мотоцикла от поставщика в США и доставку самолетом в Алма-Аты. Забор груза Clarksville, Tennessee, United States. Мотоцикл б/у. Стоимость груза 1700 долларов. Габариты 253 * 86 * 113 см. Вес груза: 292 кг.

<b>Ответ: </b>Забор груза со склада поставщика в Америке – 500дол. (При условии, что адрес поставщика бизнес с загрузочной эстакадой). 
Тариф на доставку самолетом из США в Алматы -  3.60$ /кг (по расчётному весу 750 кг).
Документы - 50,00 дол.
EU декларация - 16,00 дол.
UN Fee – 100 дол
Декларация на опасный груз – 100 дол.
","Доставка из США мотоцикла",,"201815","2018-04-09 09:17:44",NULL,"2018-04-09 09:18:05",NULL
"1277","0","0","tag:www.avia78.ru,2018:/news//1.1277","1","dostavka_iz_gonkonga_samoletom","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Наша компания оптом продает в России спортивную одежду. Решили начать работу с китайскими поставщиками. Ищем надежного перевозчика, который сможет предложить услуги по консолидации и быстрой доставки самолетом из Гонконга в Москву. Интересуют сроки, цены, есть ли склад в Гонконге?

<b>Ответ: </b>Здравствуйте! Спасибо за запрос. Да, можем предложить под консолидацию современный склад в Гонконге. По мере комплектования заказа по вашему распоряжению – будем отправлять в Москву. Вылеты 2-3 раза в неделю. Срок доставки от нашего склада в Китае до нашего склада в Москве – 5-7 дней. Для уточнения ставки пришлите, пожалуйста, подробное описание товаров, вес и объем груза. Также просьба указать, вам потребуется только авиадоставка груза из Гонконга или наши услуги по экспортному и таможенному оформлению?
","<b>Вопрос: </b> Наша компания оптом продает в России спортивную одежду. Решили начать работу с китайскими поставщиками. Ищем надежного перевозчика, который сможет предложить услуги по консолидации и быстрой доставки самолетом из Гонконга в Москву. Интересуют сроки, цены, есть ли склад в Гонконге?

<b>Ответ: </b>Здравствуйте! Спасибо за запрос. Да, можем предложить под консолидацию современный склад в Гонконге. По мере комплектования заказа по вашему распоряжению – будем отправлять в Москву. Вылеты 2-3 раза в неделю. Срок доставки от нашего склада в Китае до нашего склада в Москве – 5-7 дней. Для уточнения ставки пришлите, пожалуйста, подробное описание товаров, вес и объем груза. Также просьба указать, вам потребуется только авиадоставка груза из Гонконга или наши услуги по экспортному и таможенному оформлению?
","Доставка из Гонконга самолетом",,"201815","2018-04-11 08:29:58",NULL,"2018-04-11 08:30:20",NULL
"1278","0","0","tag:www.avia78.ru,2018:/news//1.1278","1","dostavka_iz_nyuiorka_v_moskvu_5","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Добрый день! Нужна авиадоставка из США (Нью-Йорк) до Москвы. Груз (болты и гайки для станка). 3 места, каждое по 0,01м3, всего 155кг, 0,03м3. Коробки квадратные, упакованы в дерево. Нужен авиаперелет из США без таможни.

<b>Ответ: </b>Да, сможем выполнить авиадоставку груза из США в Москву, срок 5-7 дней. Тариф с нашего склада в США до Шереметьево: 3,95$/кг.х 155 кг =612$ (авиаперевозка), 50$ экспортные, 35$ упаковка паллеты. ИТОГО: 697$ 
","<b>Вопрос: </b> Добрый день! Нужна авиадоставка из США (Нью-Йорк) до Москвы. Груз (болты и гайки для станка). 3 места, каждое по 0,01м3, всего 155кг, 0,03м3. Коробки квадратные, упакованы в дерево. Нужен авиаперелет из США без таможни.

<b>Ответ: </b>Да, сможем выполнить авиадоставку груза из США в Москву, срок 5-7 дней. Тариф с нашего склада в США до Шереметьево: 3,95$/кг.х 155 кг =612$ (авиаперевозка), 50$ экспортные, 35$ упаковка паллеты. ИТОГО: 697$ 
","Доставка из Нью-Йорка в Москву",,"201815","2018-04-12 09:05:45",NULL,"2018-04-12 09:06:08",NULL
"1279","0","0","tag:www.avia78.ru,2018:/news//1.1279","1","dostavka_gruza_iz_kitaya_v_fin_2","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Нужна доставка из Китая в Финляндию. Груз (электроника, чай). Вес примерно 40-50кг. Сколько будет стоить самый дешевый способ? В составе груза -  мелкая электроника, телефоны и ноутбуки. Для начала интересует возможность перевозки в Европу (Финляндия, Латвия или Польша) и цена доставки с оформлением всех документов и страховки.

<b>Ответ: </b>Здравствуйте! Спасибо за запрос. Авиаперевозка из Шеньчженя в Финляндию на условиях поставки FOB - 350$ (для груза с указанным весом). Все необходимые документы с нашей стороны предоставим. Страховка составляет 0.55% от стоимости груза.
","<b>Вопрос: </b> Нужна доставка из Китая в Финляндию. Груз (электроника, чай). Вес примерно 40-50кг. Сколько будет стоить самый дешевый способ? В составе груза -  мелкая электроника, телефоны и ноутбуки. Для начала интересует возможность перевозки в Европу (Финляндия, Латвия или Польша) и цена доставки с оформлением всех документов и страховки.

<b>Ответ: </b>Здравствуйте! Спасибо за запрос. Авиаперевозка из Шеньчженя в Финляндию на условиях поставки FOB - 350$ (для груза с указанным весом). Все необходимые документы с нашей стороны предоставим. Страховка составляет 0.55% от стоимости груза.
","Доставка груза из Китая в Финляндию",,"201816","2018-04-17 11:59:11",NULL,"2018-04-17 11:59:31",NULL
"1280","0","0","tag:www.avia78.ru,2018:/news//1.1280","1","dostavka_gruza_iz_moskvy","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Здравствуйте! Меня интересует вопрос по перевозке 9 серверов из Москвы в Гибралтар. Сможете ли вы ее осуществить? Прошу сориентировать по стоимости авиаперевозки из Москвы и срокам. Вес каждого сервера 25 кг. Размер каждого сервера 60Х20Х40.

<b>Ответ: </b> Здравствуйте! Спасибо за запрос. Ставка на авиаперевозку из Москвы - 8.48$ за кг. Для точного расчета экспортного оформления груза в Москве нужно подробное описание серверов. Ориентируйтесь на 600-800$.
","<b>Вопрос: </b> Здравствуйте! Меня интересует вопрос по перевозке 9 серверов из Москвы в Гибралтар. Сможете ли вы ее осуществить? Прошу сориентировать по стоимости авиаперевозки из Москвы и срокам. Вес каждого сервера 25 кг. Размер каждого сервера 60Х20Х40.

<b>Ответ: </b> Здравствуйте! Спасибо за запрос. Ставка на авиаперевозку из Москвы - 8.48$ за кг. Для точного расчета экспортного оформления груза в Москве нужно подробное описание серверов. Ориентируйтесь на 600-800$.
","Доставка груза из Москвы",,"201817","2018-04-23 08:08:38",NULL,"2018-04-23 08:08:59",NULL
"1281","0","0","tag:www.avia78.ru,2018:/news//1.1281","1","dostavka_iz_shanhaya_v_pulkovo","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b> Нужна доставка самолетом из Шанхая в Санкт-Петербург. Описание груза: Трубопроводная арматура. Стоимость груза: 36000$. Вес партии: 6000кг. Объем партии: 12,6 м3. 
Таможенное оформление: не требуется, оформим сами. Сколько будет стоить авиаперевозка из Китая? Какие сроки?

<b>Ответ: </b> Для уточнения ставки нужны габариты каждого места. Ориентировочно – 4,2$/кг – авиаперевозка на условиях поставки FOB. Если условия поставки FCA, то + 85$. Если нужны документы + 185$.
","<b>Вопрос: </b> Нужна доставка самолетом из Шанхая в Санкт-Петербург. Описание груза: Трубопроводная арматура. Стоимость груза: 36000$. Вес партии: 6000кг. Объем партии: 12,6 м3. 
Таможенное оформление: не требуется, оформим сами. Сколько будет стоить авиаперевозка из Китая? Какие сроки?

<b>Ответ: </b> Для уточнения ставки нужны габариты каждого места. Ориентировочно – 4,2$/кг – авиаперевозка на условиях поставки FOB. Если условия поставки FCA, то + 85$. Если нужны документы + 185$.
","Доставка из Шанхая в Пулково",,"201817","2018-04-26 11:53:14",NULL,"2018-04-26 11:53:42",NULL
